investor_id,avg_gap_days,at_risk
INV003158,55.625,True
INV003159,,False
INV003160,,False
INV003161,77.4,True
INV003162,,False
INV003163,,False
INV003164,,False
INV003165,,False
INV003166,,False
INV003167,,False
INV003168,,False
INV003169,62.6,True
INV003171,,False
INV003172,,False
INV003173,,False
INV003174,,False
INV003175,,False
INV003176,,False
INV003177,,False
INV003178,56.4,True
INV003179,56.25,True
INV003180,,False
INV003181,,False
INV003182,,False
INV003183,,False
INV003184,,False
INV003185,65.2,True
INV003186,,False
INV003187,58.25,True
INV003188,,False
INV003189,55.125,True
INV003190,,False
INV003191,76.8,True
INV003192,,False
INV003193,96.6,True
INV003194,,False
INV003195,,False
INV003196,80.33333333333333,True
INV003197,,False
INV003198,,False
INV003199,,False
INV003200,,False
INV003201,,False
INV003202,,False
INV003203,,False
INV003204,,False
INV003205,67.66666666666667,True
INV003206,,False
INV003207,,False
INV003208,,False
INV003209,,False
INV003210,72.2,True
INV003211,69.0,True
INV003212,,False
INV003213,,False
INV003214,59.8,True
INV003215,60.833333333333336,True
INV003216,,False
INV003217,,False
INV003218,,False
INV003219,57.2,True
INV003220,,False
INV003221,61.166666666666664,True
INV003222,81.5,True
INV003223,67.71428571428571,True
INV003224,,False
INV003225,,False
INV003226,,False
INV003227,,False
INV003228,70.16666666666667,True
INV003229,,False
INV003230,67.5,True
INV003231,83.0,True
INV003232,,False
INV003233,,False
INV003234,96.6,True
INV003235,,False
INV003236,51.125,True
INV003237,,False
INV003238,,False
INV003239,,False
INV003240,,False
INV003241,,False
INV003242,61.0,True
INV003243,,False
INV003244,,False
INV003245,,False
INV003246,,False
INV003247,84.6,True
INV003248,,False
INV003249,,False
INV003250,,False
INV003251,,False
INV003252,67.6,True
INV003253,,False
INV003254,,False
INV003255,,False
INV003256,51.0,True
INV003257,61.8,True
INV003258,,False
INV003259,,False
INV003260,89.4,True
INV003261,,False
INV003262,85.2,True
INV003263,,False
INV003264,,False
INV003265,,False
INV003267,74.4,True
INV003269,,False
INV003270,,False
INV003271,61.166666666666664,True
INV003272,,False
INV003273,60.142857142857146,True
INV003274,,False
INV003275,,False
INV003276,,False
INV003277,53.714285714285715,True
INV003278,,False
INV003279,63.375,True
INV003280,,False
INV003281,,False
INV003282,,False
INV003283,,False
INV003284,,False
INV003285,,False
INV003286,,False
INV003287,,False
INV003288,,False
INV003289,64.83333333333333,True
INV003290,,False
INV003291,,False
INV003292,,False
INV003293,,False
INV003294,,False
INV003295,,False
INV003296,,False
INV003297,,False
INV003298,,False
INV003299,,False
INV003300,64.8,True
INV003301,59.375,True
INV003302,,False
INV003303,,False
INV003304,44.22222222222222,True
INV003305,,False
INV003306,,False
INV003307,,False
INV003308,56.75,True
INV003309,,False
INV003310,80.8,True
INV003311,48.0,True
INV003312,,False
INV003313,,False
INV003314,73.5,True
INV003315,,False
INV003316,,False
INV003317,44.142857142857146,True
INV003318,,False
INV003319,,False
INV003320,45.285714285714285,True
INV003321,,False
INV003322,,False
INV003324,,False
INV003325,101.0,True
INV003326,,False
INV003328,,False
INV003329,89.0,True
INV003330,,False
INV003331,,False
INV003332,,False
INV003333,,False
INV003334,,False
INV003335,,False
INV003336,72.33333333333333,True
INV003337,,False
INV003338,37.5,True
INV003339,,False
INV003340,,False
INV003341,,False
INV003342,,False
INV003343,,False
INV003344,86.6,True
INV003345,,False
INV003346,,False
INV003347,,False
INV003348,,False
INV003349,,False
INV003350,92.4,True
INV003351,54.0,True
INV003352,68.14285714285714,True
INV003353,,False
INV003354,,False
INV003355,,False
INV003356,,False
INV003357,62.4,True
INV003358,,False
INV003359,,False
INV003360,59.42857142857143,True
INV003361,,False
INV003362,,False
INV003363,,False
INV003364,,False
INV003365,,False
INV003366,,False
INV003368,,False
INV003369,,False
INV003370,63.333333333333336,True
INV003371,,False
INV003372,59.4,True
INV003373,,False
INV003374,56.5,True
INV003375,52.714285714285715,True
INV003376,85.8,True
INV003377,,False
INV003379,75.16666666666667,True
INV003380,72.4,True
INV003381,,False
INV003382,34.2,True
INV003383,,False
INV003384,,False
INV003385,,False
INV003386,,False
INV003387,,False
INV003388,,False
INV003389,,False
INV003390,,False
INV003391,56.6,True
INV003392,,False
INV003393,63.714285714285715,True
INV003394,,False
INV003395,79.0,True
INV003396,,False
INV003397,,False
INV003398,55.42857142857143,True
INV003399,,False
INV003400,,False
INV003401,,False
INV003402,,False
INV003403,56.6,True
INV003404,50.285714285714285,True
INV003405,41.0,True
INV003406,59.0,True
INV003407,57.42857142857143,True
INV003408,,False
INV003409,,False
INV003410,,False
INV003411,,False
INV003412,,False
INV003413,,False
INV003414,,False
INV003415,,False
INV003416,,False
INV003417,,False
INV003418,,False
INV003419,,False
INV003420,,False
INV003421,,False
INV003422,84.66666666666667,True
INV003423,,False
INV003424,73.16666666666667,True
INV003425,,False
INV003426,,False
INV003427,84.2,True
INV003428,,False
INV003429,,False
INV003430,73.4,True
INV003431,51.4,True
INV003432,61.333333333333336,True
INV003433,,False
INV003434,,False
INV003435,73.83333333333333,True
INV003436,,False
INV003437,91.2,True
INV003438,,False
INV003439,,False
INV003440,,False
INV003441,,False
INV003442,,False
INV003443,,False
INV003444,,False
INV003445,,False
INV003446,,False
INV003447,,False
INV003448,74.5,True
INV003449,,False
INV003450,47.666666666666664,True
INV003451,,False
INV003452,,False
INV003453,,False
INV003454,,False
INV003455,35.5,True
INV003456,,False
INV003457,60.5,True
INV003458,67.85714285714286,True
INV003459,59.4,True
INV003460,,False
INV003461,,False
INV003462,,False
INV003463,,False
INV003464,,False
INV003467,,False
INV003468,,False
INV003469,,False
INV003470,,False
INV003471,,False
INV003472,,False
INV003473,95.8,True
INV003474,,False
INV003475,56.0,True
INV003476,,False
INV003477,,False
INV003478,56.625,True
INV003479,65.71428571428571,True
INV003480,82.4,True
INV003481,,False
INV003482,,False
INV003483,,False
INV003484,73.8,True
INV003485,,False
INV003487,70.6,True
INV003488,,False
INV003489,,False
INV003490,,False
INV003491,59.125,True
INV003492,90.8,True
INV003493,,False
INV003494,,False
INV003495,49.22222222222222,True
INV003496,,False
INV003498,,False
INV003499,,False
INV003500,,False
INV003501,,False
INV003502,,False
INV003503,,False
INV003504,,False
INV003505,,False
INV003506,67.0,True
INV003507,,False
INV003508,,False
INV003509,60.875,True
INV003510,,False
INV003511,65.57142857142857,True
INV003513,,False
INV003514,74.2,True
INV003515,,False
INV003516,,False
INV003517,,False
INV003518,67.8,True
INV003519,,False
INV003520,,False
INV003521,89.0,True
INV003522,,False
INV003523,,False
INV003524,64.16666666666667,True
INV003525,,False
INV003526,88.2,True
INV003527,,False
INV003528,58.625,True
INV003529,,False
INV003530,51.0,True
INV003531,76.4,True
INV003532,,False
INV003533,,False
INV003534,52.714285714285715,True
INV003535,,False
INV003536,,False
INV003537,,False
INV003538,,False
INV003539,,False
INV003540,,False
INV003541,,False
INV003542,,False
INV003543,,False
INV003544,,False
INV003545,90.0,True
INV003546,,False
INV003547,,False
INV003548,,False
INV003549,,False
INV003550,,False
INV003552,,False
INV003553,,False
INV003554,,False
INV003555,,False
INV003556,77.6,True
INV003557,66.4,True
INV003558,39.166666666666664,True
INV003559,48.333333333333336,True
INV003560,,False
INV003561,,False
INV003562,80.5,True
INV003563,,False
INV003564,71.0,True
INV003565,,False
INV003566,,False
INV003567,,False
INV003568,,False
INV003569,,False
INV003570,,False
INV003571,,False
INV003572,,False
INV003573,,False
INV003574,,False
INV003575,,False
INV003576,,False
INV003577,,False
INV003578,,False
INV003579,,False
INV003580,72.16666666666667,True
INV003581,51.285714285714285,True
INV003582,49.333333333333336,True
INV003583,,False
INV003584,,False
INV003585,,False
INV003586,54.285714285714285,True
INV003587,,False
INV003588,,False
INV003589,,False
INV003590,,False
INV003591,,False
INV003592,75.6,True
INV003593,78.2,True
INV003594,,False
INV003595,,False
INV003597,,False
INV003598,68.0,True
INV003599,50.0,True
INV003600,,False
INV003601,45.25,True
INV003602,,False
INV003603,,False
INV003604,90.2,True
INV003605,,False
INV003607,70.4,True
INV003608,,False
INV003609,,False
INV003610,,False
INV003611,68.83333333333333,True
INV003612,,False
INV003613,67.42857142857143,True
INV003614,,False
INV003615,,False
INV003616,,False
INV003617,,False
INV003618,,False
INV003619,72.0,True
INV003620,,False
INV003621,,False
INV003622,,False
INV003624,,False
INV003625,62.4,True
INV003626,,False
INV003627,59.166666666666664,True
INV003628,,False
INV003629,,False
INV003630,52.0,True
INV003631,,False
INV003632,,False
INV003633,78.8,True
INV003634,47.8,True
INV003635,47.111111111111114,True
INV003636,,False
INV003637,,False
INV003638,,False
INV003639,,False
INV003640,,False
INV003641,67.0,True
INV003642,53.166666666666664,True
INV003643,,False
INV003644,,False
INV003645,95.2,True
INV003646,,False
INV003647,,False
INV003648,,False
INV003649,96.8,True
INV003650,33.9,True
INV003651,,False
INV003652,,False
INV003653,,False
INV003654,60.5,True
INV003655,49.77777777777778,True
INV003656,,False
INV003657,,False
INV003658,70.71428571428571,True
INV003659,,False
INV003660,79.0,True
INV003661,,False
INV003662,,False
INV003663,,False
INV003664,,False
INV003665,,False
INV003666,,False
INV003667,,False
INV003668,,False
INV003669,53.5,True
INV003670,70.85714285714286,True
INV003671,,False
INV003672,77.2,True
INV003673,68.85714285714286,True
INV003674,,False
INV003675,,False
INV003676,,False
INV003677,,False
INV003678,32.8,True
INV003680,,False
INV003681,51.0,True
INV003682,,False
INV003683,92.4,True
INV003684,98.2,True
INV003685,80.2,True
INV003686,96.6,True
INV003687,,False
INV003688,,False
INV003689,,False
INV003690,,False
INV003691,,False
INV003692,,False
INV003693,71.33333333333333,True
INV003694,,False
INV003695,51.666666666666664,True
INV003696,75.8,True
INV003697,76.66666666666667,True
INV003698,,False
INV003699,,False
INV003700,,False
INV003701,,False
INV003702,72.66666666666667,True
INV003703,,False
INV003704,,False
INV003705,78.8,True
INV003706,,False
INV003707,68.6,True
INV003708,60.5,True
INV003709,80.2,True
INV003710,78.6,True
INV003711,72.2,True
INV003712,79.6,True
INV003713,81.5,True
INV003714,,False
INV003716,,False
INV003717,,False
INV003718,91.4,True
INV003719,,False
INV003720,74.6,True
INV003721,,False
INV003722,50.666666666666664,True
INV003723,61.8,True
INV003724,68.0,True
INV003725,,False
INV003726,,False
INV003727,,False
INV003728,,False
INV003729,,False
INV003730,,False
INV003731,,False
INV003732,,False
INV003733,88.8,True
INV003734,59.0,True
INV003735,45.857142857142854,True
INV003736,77.16666666666667,True
INV003737,,False
INV003738,50.6,True
INV003739,,False
INV003740,51.833333333333336,True
INV003741,67.66666666666667,True
INV003742,,False
INV003743,,False
INV003744,86.8,True
INV003745,70.2,True
INV003747,,False
INV003748,56.142857142857146,True
INV003749,,False
INV003750,,False
INV003751,,False
INV003752,,False
INV003753,,False
INV003755,,False
INV003756,,False
INV003757,81.83333333333333,True
INV003758,,False
INV003759,,False
INV003760,,False
INV003761,51.857142857142854,True
INV003762,,False
INV003763,,False
INV003764,,False
INV003765,,False
INV003766,65.28571428571429,True
INV003767,47.5,True
INV003768,,False
INV003769,,False
INV003770,,False
INV003771,50.77777777777778,True
INV003772,34.5,True
INV003773,,False
INV003774,,False
INV003775,74.0,True
INV003776,,False
INV003777,,False
INV003778,,False
INV003779,76.4,True
INV003780,57.42857142857143,True
INV003781,64.83333333333333,True
INV003782,,False
INV003783,,False
INV003784,,False
INV003785,74.2,True
INV003786,,False
INV003787,63.25,True
INV003788,,False
INV003789,,False
INV003791,,False
INV003792,,False
INV003793,72.33333333333333,True
INV003794,,False
INV003795,67.66666666666667,True
INV003796,,False
INV003797,,False
INV003798,,False
INV003799,,False
INV003800,,False
INV003801,,False
INV003802,,False
INV003803,,False
INV003804,,False
INV003805,,False
INV003806,,False
INV003807,,False
INV003808,,False
INV003809,,False
INV003810,,False
INV003811,78.66666666666667,True
INV003812,50.833333333333336,True
INV003813,82.2,True
INV003814,,False
INV003815,72.5,True
INV003816,,False
INV003817,,False
INV003818,,False
INV003819,,False
INV003820,,False
INV003821,,False
INV003822,,False
INV003823,,False
INV003824,71.5,True
INV003825,81.2,True
INV003826,,False
INV003827,,False
INV003828,30.666666666666668,True
INV003829,48.55555555555556,True
INV003830,71.4,True
INV003831,,False
INV003832,,False
INV003833,,False
INV003834,,False
INV003835,,False
INV003836,,False
INV003837,,False
INV003839,,False
INV003840,,False
INV003842,,False
INV003844,68.5,True
INV003845,,False
INV003846,,False
INV003847,50.0,True
INV003848,,False
INV003849,77.2,True
INV003850,,False
INV003851,57.833333333333336,True
INV003852,,False
INV003853,,False
INV003854,,False
INV003855,,False
INV003856,,False
INV003857,,False
INV003858,,False
INV003859,,False
INV003860,46.0,True
INV003862,60.166666666666664,True
INV003863,,False
INV003864,,False
INV003865,85.16666666666667,True
INV003866,,False
INV003867,,False
INV003868,87.6,True
INV003869,,False
INV003871,,False
INV003872,45.375,True
INV003873,,False
INV003874,,False
INV003875,,False
INV003876,77.6,True
INV003877,,False
INV003878,,False
INV003879,,False
INV003880,68.57142857142857,True
INV003881,,False
INV003882,,False
INV003883,,False
INV003884,,False
INV003885,71.6,True
INV003886,,False
INV003887,,False
INV003888,,False
INV003889,,False
INV003891,,False
INV003892,55.22222222222222,True
INV003893,,False
INV003894,,False
INV003895,,False
INV003896,82.0,True
INV003897,71.6,True
INV003898,,False
INV003899,,False
INV003900,,False
INV003901,,False
INV003902,,False
INV003903,50.285714285714285,True
INV003904,,False
INV003905,62.5,True
INV003906,55.111111111111114,True
INV003907,,False
INV003908,,False
INV003909,,False
INV003910,,False
INV003911,,False
INV003912,68.6,True
INV003913,61.42857142857143,True
INV003914,,False
INV003915,,False
INV003916,67.2,True
INV003917,,False
INV003918,,False
INV003919,,False
INV003920,66.85714285714286,True
INV003921,,False
INV003923,,False
INV003924,,False
INV003925,,False
INV003926,,False
INV003927,,False
INV003928,,False
INV003931,,False
INV003932,,False
INV003933,,False
INV003934,,False
INV003935,,False
INV003936,89.6,True
INV003937,,False
INV003938,52.5,True
INV003939,,False
INV003940,70.66666666666667,True
INV003941,,False
INV003942,,False
INV003943,42.5,True
INV003944,,False
INV003945,56.333333333333336,True
INV003946,69.16666666666667,True
INV003947,,False
INV003948,43.666666666666664,True
INV003949,,False
INV003950,,False
INV003951,,False
INV003952,54.666666666666664,True
INV003953,,False
INV003954,,False
INV003955,,False
INV003956,,False
INV003957,,False
INV003958,85.6,True
INV003959,,False
INV003960,,False
INV003961,,False
INV003962,68.71428571428571,True
INV003963,,False
INV003964,51.22222222222222,True
INV003965,,False
INV003966,,False
INV003967,,False
INV003968,92.4,True
INV003969,,False
INV003970,,False
INV003971,,False
INV003972,84.2,True
INV003973,,False
INV003974,,False
INV003975,50.142857142857146,True
INV003976,,False
INV003977,,False
INV003978,68.14285714285714,True
INV003979,56.0,True
INV003980,,False
INV003981,67.66666666666667,True
INV003982,,False
INV003984,,False
INV003985,93.0,True
INV003986,,False
INV003987,,False
INV003988,,False
INV003989,,False
INV003990,,False
INV003991,,False
INV003992,,False
INV003993,,False
INV003994,,False
INV003995,,False
INV003996,95.2,True
INV003997,,False
INV003998,,False
INV003999,,False
INV004000,,False
INV004001,40.285714285714285,True
INV004002,,False
INV004003,,False
INV004004,40.77777777777778,True
INV004005,73.66666666666667,True
INV004006,,False
INV004007,38.833333333333336,True
INV004008,,False
INV004009,62.285714285714285,True
INV004011,,False
INV004012,,False
INV004014,61.875,True
INV004015,88.0,True
INV004016,,False
INV004017,40.5,True
INV004018,,False
INV004019,,False
INV004020,,False
INV004021,,False
INV004022,,False
INV004023,52.0,True
INV004024,,False
INV004025,,False
INV004026,,False
INV004027,,False
INV004028,,False
INV004029,,False
INV004030,,False
INV004031,,False
INV004032,,False
INV004033,,False
INV004034,,False
INV004035,,False
INV004036,,False
INV004037,74.6,True
INV004038,71.66666666666667,True
INV004039,,False
INV004040,,False
INV004041,,False
INV004042,,False
INV004043,,False
INV004044,,False
INV004045,,False
INV004046,,False
INV004047,,False
INV004048,,False
INV004049,48.2,True
INV004050,,False
INV004051,,False
INV004052,,False
INV004053,,False
INV004054,,False
INV004055,,False
INV004056,,False
INV004057,,False
INV004058,,False
INV004059,,False
INV004060,,False
INV004061,,False
INV004062,,False
INV004063,56.57142857142857,True
INV004064,,False
INV004065,,False
INV004066,75.16666666666667,True
INV004067,,False
INV004068,,False
INV004069,74.0,True
INV004070,67.66666666666667,True
INV004071,,False
INV004072,,False
INV004073,,False
INV004074,,False
INV004075,,False
INV004076,,False
INV004077,,False
INV004078,,False
INV004079,71.33333333333333,True
INV004080,,False
INV004081,,False
INV004082,,False
INV004083,,False
INV004084,,False
INV004085,68.33333333333333,True
INV004086,,False
INV004088,,False
INV004089,,False
INV004090,,False
INV004091,73.6,True
INV004092,,False
INV004093,,False
INV004094,55.8,True
INV004095,,False
INV004096,,False
INV004097,,False
INV004098,58.2,True
INV004099,58.8,True
INV004100,,False
INV004101,,False
INV004102,,False
INV004103,,False
INV004104,,False
INV004105,,False
INV004106,55.8,True
INV004107,,False
INV004108,,False
INV004109,,False
INV004110,,False
INV004111,,False
INV004112,55.2,True
INV004113,,False
INV004114,,False
INV004115,,False
INV004116,54.888888888888886,True
INV004117,,False
INV004118,64.6,True
INV004119,73.2,True
INV004120,,False
INV004121,,False
INV004122,,False
INV004123,85.0,True
INV004124,63.8,True
INV004125,61.625,True
INV004126,,False
INV004127,87.6,True
INV004128,67.2,True
INV004129,,False
INV004130,,False
INV004131,,False
INV004132,,False
INV004133,,False
INV004134,35.4,True
INV004135,50.111111111111114,True
INV004137,,False
INV004138,,False
INV004139,,False
INV004140,,False
INV004142,,False
INV004143,97.0,True
INV004144,,False
INV004145,66.2,True
INV004146,88.2,True
INV004147,72.2,True
INV004148,,False
INV004149,50.2,True
INV004151,63.142857142857146,True
INV004152,,False
INV004153,60.0,True
INV004154,46.72727272727273,True
INV004155,,False
INV004156,,False
INV004157,,False
INV004158,,False
INV004159,,False
INV004160,,False
INV004161,,False
INV004162,,False
INV004163,,False
INV004164,,False
INV004165,,False
INV004166,,False
INV004167,,False
INV004168,,False
INV004169,,False
INV004170,,False
INV004171,,False
INV004172,63.0,True
INV004173,,False
INV004174,86.6,True
INV004175,67.85714285714286,True
INV004176,,False
INV004177,45.42857142857143,True
INV004178,,False
INV004179,71.2,True
INV004180,,False
INV004181,93.4,True
INV004182,,False
INV004183,,False
INV004184,,False
INV004185,,False
INV004186,,False
INV004187,,False
INV004188,,False
INV004189,,False
INV004190,,False
INV004191,77.16666666666667,True
INV004192,,False
INV004193,,False
INV004194,,False
INV004195,,False
INV004196,78.33333333333333,True
INV004197,,False
INV004198,,False
INV004199,58.2,True
INV004200,,False
INV004201,,False
INV004202,47.625,True
INV004203,66.57142857142857,True
INV004204,,False
INV004205,,False
INV004206,,False
INV004207,,False
INV004208,73.4,True
INV004209,,False
INV004210,,False
INV004211,,False
INV004212,69.33333333333333,True
INV004213,,False
INV004214,,False
INV004215,,False
INV004216,82.0,True
INV004217,,False
INV004220,,False
INV004221,,False
INV004222,,False
INV004223,,False
INV004224,,False
INV004225,,False
INV004226,,False
INV004227,,False
INV004228,72.33333333333333,True
INV004229,,False
INV004230,,False
INV004231,,False
INV004232,71.4,True
INV004233,,False
INV004234,,False
INV004235,,False
INV004236,,False
INV004237,,False
INV004238,,False
INV004239,61.142857142857146,True
INV004240,,False
INV004241,53.666666666666664,True
INV004242,,False
INV004243,55.714285714285715,True
INV004244,,False
INV004246,34.166666666666664,True
INV004247,87.2,True
INV004248,42.666666666666664,True
INV004249,,False
INV004250,,False
INV004251,,False
INV004252,,False
INV004253,,False
INV004254,,False
INV004255,,False
INV004256,,False
INV004257,,False
INV004258,49.666666666666664,True
INV004259,,False
INV004260,,False
INV004261,,False
INV004262,,False
INV004263,,False
INV004264,,False
INV004265,,False
INV004266,61.833333333333336,True
INV004267,53.333333333333336,True
INV004268,,False
INV004269,,False
INV004270,69.66666666666667,True
INV004271,79.8,True
INV004272,,False
INV004273,,False
INV004274,,False
INV004275,,False
INV004276,,False
INV004277,,False
INV004278,,False
INV004279,50.285714285714285,True
INV004280,,False
INV004281,41.714285714285715,True
INV004282,52.857142857142854,True
INV004283,,False
INV004284,,False
INV004285,76.16666666666667,True
INV004287,,False
INV004288,72.83333333333333,True
INV004289,45.9,True
INV004290,,False
INV004291,,False
INV004293,81.8,True
INV004294,,False
INV004295,44.75,True
INV004296,102.2,True
INV004297,41.875,True
INV004298,,False
INV004299,64.14285714285714,True
INV004300,,False
INV004301,,False
INV004302,,False
INV004303,,False
INV004304,,False
INV004305,,False
INV004306,57.0,True
INV004307,,False
INV004308,84.66666666666667,True
INV004309,,False
INV004310,,False
INV004311,,False
INV004312,,False
INV004313,,False
INV004314,83.0,True
INV004315,,False
INV004316,,False
INV004317,,False
INV004318,,False
INV004319,60.5,True
INV004320,,False
INV004321,42.0,True
INV004322,,False
INV004323,,False
INV004324,77.66666666666667,True
INV004326,40.111111111111114,True
INV004328,,False
INV004329,,False
INV004330,,False
INV004331,,False
INV004332,64.71428571428571,True
INV004333,,False
INV004334,,False
INV004335,64.42857142857143,True
INV004336,,False
INV004337,,False
INV004338,48.888888888888886,True
INV004339,,False
INV004340,67.8,True
INV004341,,False
INV004342,,False
INV004343,63.0,True
INV004345,,False
INV004346,,False
INV004347,,False
INV004348,52.2,True
INV004349,72.5,True
INV004350,,False
INV004351,,False
INV004352,,False
INV004353,,False
INV004354,,False
INV004355,,False
INV004356,30.8,True
INV004357,72.42857142857143,True
INV004358,45.857142857142854,True
INV004359,,False
INV004360,,False
INV004361,61.57142857142857,True
INV004362,,False
INV004363,,False
INV004364,80.6,True
INV004365,,False
INV004366,,False
INV004367,81.6,True
INV004368,,False
INV004369,,False
INV004370,,False
INV004371,,False
INV004372,59.2,True
INV004373,,False
INV004374,,False
INV004375,,False
INV004376,,False
INV004377,,False
INV004378,,False
INV004379,,False
INV004380,,False
INV004381,,False
INV004382,,False
INV004383,,False
INV004384,,False
INV004385,,False
INV004386,,False
INV004387,,False
INV004388,,False
INV004389,,False
INV004390,,False
INV004391,57.0,True
INV004392,90.4,True
INV004393,,False
INV004394,,False
INV004395,,False
INV004398,,False
INV004399,,False
INV004400,46.57142857142857,True
INV004401,69.85714285714286,True
INV004402,,False
INV004403,73.6,True
INV004404,,False
INV004406,,False
INV004407,,False
INV004408,,False
INV004410,40.9,True
INV004411,61.0,True
INV004412,82.33333333333333,True
INV004413,69.0,True
INV004414,53.857142857142854,True
INV004415,,False
INV004416,,False
INV004417,,False
INV004418,,False
INV004419,,False
INV004420,,False
INV004421,90.8,True
INV004422,,False
INV004423,,False
INV004424,,False
INV004425,,False
INV004426,,False
INV004427,50.8,True
INV004428,,False
INV004430,,False
INV004433,,False
INV004434,84.6,True
INV004435,,False
INV004436,,False
INV004437,,False
INV004438,,False
INV004439,,False
INV004440,,False
INV004441,,False
INV004442,,False
INV004443,,False
INV004444,,False
INV004445,,False
INV004446,65.8,True
INV004447,49.833333333333336,True
INV004448,,False
INV004449,,False
INV004450,61.6,True
INV004451,84.0,True
INV004452,81.0,True
INV004453,,False
INV004454,98.4,True
INV004455,50.0,True
INV004456,,False
INV004457,81.4,True
INV004458,,False
INV004459,53.833333333333336,True
INV004460,42.5,True
INV004461,,False
INV004462,,False
INV004463,94.8,True
INV004464,62.5,True
INV004465,,False
INV004466,,False
INV004467,,False
INV004468,76.83333333333333,True
INV004469,,False
INV004471,,False
INV004472,50.666666666666664,True
INV004473,73.33333333333333,True
INV004474,,False
INV004475,67.83333333333333,True
INV004476,,False
INV004477,58.714285714285715,True
INV004479,,False
INV004480,,False
INV004481,,False
INV004482,,False
INV004483,,False
INV004484,61.6,True
INV004485,,False
INV004486,,False
INV004487,,False
INV004488,,False
INV004489,,False
INV004490,,False
INV004491,,False
INV004492,,False
INV004493,,False
INV004494,,False
INV004495,,False
INV004496,,False
INV004497,,False
INV004498,,False
INV004500,,False
INV004501,,False
INV004502,74.5,True
INV004503,,False
INV004504,55.142857142857146,True
INV004505,,False
INV004506,,False
INV004507,,False
INV004508,,False
INV004509,,False
INV004510,,False
INV004511,37.2,True
INV004512,,False
INV004513,,False
INV004514,,False
INV004515,,False
INV004516,,False
INV004517,86.6,True
INV004518,,False
INV004519,,False
INV004520,,False
INV004521,54.5,True
INV004522,,False
INV004523,87.2,True
INV004524,,False
INV004525,,False
INV004526,,False
INV004527,,False
INV004528,54.0,True
INV004529,,False
INV004530,,False
INV004531,60.0,True
INV004532,,False
INV004533,55.0,True
INV004534,,False
INV004535,,False
INV004536,,False
INV004537,,False
INV004538,,False
INV004539,,False
INV004540,,False
INV004541,,False
INV004542,34.0,True
INV004543,,False
INV004544,,False
INV004545,,False
INV004546,,False
INV004547,67.5,True
INV004548,,False
INV004549,,False
INV004551,,False
INV004552,,False
INV004553,,False
INV004555,53.142857142857146,True
INV004556,,False
INV004557,,False
INV004558,,False
INV004560,48.375,True
INV004561,,False
INV004562,83.8,True
INV004563,64.83333333333333,True
INV004564,,False
INV004565,,False
INV004566,,False
INV004567,,False
INV004568,,False
INV004569,,False
INV004570,,False
INV004572,,False
INV004573,,False
INV004574,54.57142857142857,True
INV004575,,False
INV004576,63.0,True
INV004577,,False
INV004578,,False
INV004579,43.857142857142854,True
INV004580,,False
INV004581,72.14285714285714,True
INV004582,,False
INV004583,,False
INV004584,,False
INV004585,,False
INV004586,,False
INV004587,,False
INV004588,,False
INV004589,71.4,True
INV004590,,False
INV004591,,False
INV004592,,False
INV004593,,False
INV004594,59.142857142857146,True
INV004595,,False
INV004596,,False
INV004597,,False
INV004598,84.2,True
INV004599,,False
INV004600,,False
INV004602,59.625,True
INV004603,,False
INV004604,,False
INV004605,,False
INV004606,,False
INV004607,56.0,True
INV004608,55.0,True
INV004609,,False
INV004610,,False
INV004611,51.166666666666664,True
INV004612,,False
INV004614,79.6,True
INV004615,,False
INV004616,,False
INV004617,39.25,True
INV004618,,False
INV004619,,False
INV004620,,False
INV004621,54.25,True
INV004622,,False
INV004623,,False
INV004624,,False
INV004625,96.4,True
INV004626,,False
INV004627,,False
INV004628,,False
INV004629,64.57142857142857,True
INV004630,50.625,True
INV004631,64.71428571428571,True
INV004632,,False
INV004633,78.16666666666667,True
INV004634,,False
INV004635,58.666666666666664,True
INV004636,75.6,True
INV004637,,False
INV004638,54.333333333333336,True
INV004639,,False
INV004640,68.33333333333333,True
INV004641,67.8,True
INV004642,54.8,True
INV004643,50.6,True
INV004644,,False
INV004645,,False
INV004646,64.5,True
INV004647,70.66666666666667,True
INV004648,,False
INV004649,,False
INV004650,80.8,True
INV004651,,False
INV004652,,False
INV004653,,False
INV004654,,False
INV004655,,False
INV004656,,False
INV004657,,False
INV004659,,False
INV004660,,False
INV004661,69.71428571428571,True
INV004662,,False
INV004663,,False
INV004664,,False
INV004665,83.4,True
INV004666,,False
INV004667,,False
INV004668,,False
INV004669,,False
INV004670,,False
INV004672,72.0,True
INV004673,,False
INV004674,,False
INV004675,,False
INV004676,,False
INV004677,,False
INV004678,,False
INV004679,,False
INV004680,47.166666666666664,True
INV004681,,False
INV004682,42.25,True
INV004683,,False
INV004684,,False
INV004685,,False
INV004686,,False
INV004687,,False
INV004688,77.6,True
INV004689,,False
INV004690,,False
INV004691,,False
INV004692,83.6,True
INV004693,,False
INV004694,,False
INV004695,,False
INV004696,,False
INV004697,,False
INV004698,,False
INV004699,,False
INV004700,,False
INV004701,20.0,True
INV004702,,False
INV004703,,False
INV004704,93.8,True
INV004705,,False
INV004707,,False
INV004709,,False
INV004710,,False
INV004711,,False
INV004712,48.57142857142857,True
INV004713,,False
INV004715,56.833333333333336,True
INV004716,74.0,True
INV004717,,False
INV004718,,False
INV004719,,False
INV004720,,False
INV004721,,False
INV004722,,False
INV004723,,False
INV004724,,False
